,english,spanish,en_poss,en_tags,es_poss,es_tags
692,when blue points out that dorinda will not be able to deal with truck they agree to share the cost of getting rid of truck and blue will take over more control of gators stable blues men force nate to call truck and tell him that there is a big job truck does not feel sober enough after a night of partying so he calls jerry who dies in blues ambush,cuenta con un área principal de ha y un área de amortiguamiento de ha para un total de ha de las cuales  se encuentran en el departamento de caldas un tercio de la extensión total ha área principal en  veredas y  área de amortiguamiento en  veredaszonas rurales de los municipios de aguadas anserma aránzazu belalcázar chinchiná filadelfia la merced manizales neira pácora palestina riosucio risaralda salamina san josé supía y villamaría,ADV ADJ VERB PART ADP NOUN VERB ADV VERB ADJ PART VERB ADP NOUN PRON VERB PART VERB DET NOUN ADP VERB VERB ADP NOUN CCONJ NOUN VERB VERB PART ADJ NOUN ADP NOUN ADJ NOUN NOUN VERB NOUN PART VERB NOUN CCONJ VERB PRON ADP ADV VERB DET ADJ NOUN NOUN VERB ADV VERB ADJ ADV ADP DET NOUN ADP NOUN ADP PRON VERB NOUN PRON VERB ADP NOUN ADJ ,WRB JJ VBZ RP IN NN MD RB VB JJ TO VB IN NN PRP VBP TO VB DT NN IN VBG VBN IN NN CC NN MD VB RP JJR NN IN NNS JJ NNS NNS VBP NN TO VB NN CC VB PRP IN EX VBZ DT JJ NN NN VBZ RB VB JJ RB IN DT NN IN NN IN PRP VBZ NN WP VBZ IN NNS JJ ,VERB ADP DET NOUN ADJ ADP AUX CCONJ DET NOUN ADP NOUN ADP AUX ADP PRON NOUN ADP AUX ADP DET PRON SPACE PRON VERB ADP DET NOUN ADP NOUN DET NOUN ADP DET NOUN ADJ AUX NOUN ADJ ADP SPACE NOUN CCONJ SPACE NOUN ADP NOUN ADP SPACE NOUN ADJ ADP DET NOUN ADP ADJ NOUN VERB NOUN NOUN VERB DET NOUN NOUN NOUN ADJ ADJ ADJ NOUN ADJ VERB NOUN ADJ CCONJ NOUN ,VBZ IN DT NN JJ IN VBZ CC DT NN IN NN IN VBZ IN DT NN IN VBZ IN DT WP _SP PRP VBP IN DT NN IN NNS DT NN IN DT NN JJ VBZ NN JJ IN _SP NNS CC _SP NN IN NN IN _SP NNS JJ IN DT NNS IN JJ NN VBP NNP NNP MD VB DT NNP NNS NNP JJ JJ JJ NN JJ VBP NN JJ CC NN 
693,in  kent used his resources to research charting history back to  he added information from the weekly kent music report and the australian music report to publish them in book form as australian chart book – he later followed with australian chart book – in  australian chart book – in  the australian top  book – in  and australian chart chronicles –,influido por isabella en  manfredo modificó el orden sucesorio y designó la mayor parte de sus territorios para el hijo mayor que tuvo con esta el futuro manfredo v el primogénito federico quedaba relegado con una miserable porción de territorio lo que desató un grave conflicto sucesorio dos años después federico con el apoyo de su suegro el delfín de viennois y del príncipe de acaya filippo i de saboya-acaya primo de amadeo v de saboya ocupó parte del marquesado en protesta por su exclusión del trono el marqués no quiso dar su brazo a torcer mientras que su hermanastro manfredo también armaba a sus partidarios aprestándose para la lucha acababa de comenzar una furiosa guerra civil,ADP SPACE NOUN VERB DET NOUN ADP NOUN NOUN NOUN ADV ADP SPACE PRON VERB NOUN ADP DET ADJ NOUN NOUN NOUN CCONJ DET ADJ NOUN NOUN PART VERB PRON ADP NOUN NOUN ADP ADJ NOUN NOUN PUNCT PRON ADV VERB ADP ADJ NOUN NOUN PUNCT ADP SPACE ADJ NOUN NOUN PUNCT ADP SPACE DET ADJ ADJ SPACE NOUN PUNCT ADP SPACE CCONJ ADJ NOUN NOUN PUNCT ,IN _SP NN VBD PRP$ NNS IN NN NN NN RB IN _SP PRP VBD NN IN DT JJ NN NN NN CC DT JJ NN NN TO VB PRP IN NN NN IN JJ NN NN : PRP RB VBD IN JJ NN NN : IN _SP JJ NN NN : IN _SP DT JJ JJ _SP NN : IN _SP CC JJ NN NNS . ,ADJ ADP NOUN ADP SPACE NOUN VERB DET NOUN ADJ CCONJ VERB DET ADJ NOUN ADP DET NOUN ADP DET NOUN ADJ PRON VERB ADP DET DET NOUN NOUN CCONJ DET NOUN ADJ VERB ADJ ADP DET ADJ NOUN ADP NOUN DET PRON VERB DET ADJ NOUN ADJ NUM NOUN ADV ADJ ADP DET NOUN ADP DET NOUN DET NOUN ADP VERB CCONJ ADP NOUN ADP NOUN ADV CCONJ ADP NOUN PUNCT NOUN ADJ ADP NOUN CCONJ ADP NOUN VERB NOUN ADP NOUN ADP NOUN ADP DET NOUN ADP NOUN DET NOUN ADV VERB VERB DET NOUN ADP VERB CCONJ SCONJ DET NOUN ADJ ADV VERB ADP DET NOUN VERB ADP DET NOUN AUX ADP VERB DET ADJ NOUN ADJ ,JJ IN NN IN _SP NNP VBD DT NN JJ CC VBD DT JJ NN IN PRP$ NNS IN DT NN JJ DT VBD IN DT DT NN NNP CC DT NN JJ VBD JJ IN DT JJ NN IN NN DT DT VBD DT JJ NN JJ CD NNS RB JJ IN DT NN IN PRP$ NN DT NN IN TO VB CC IN NN IN NN RB CC IN NN SYM NN JJ IN NN CC IN NN VBD NN IN NN IN NN IN PRP$ NN IN NN DT NN RB VBD TO VB PRP$ NN IN TO VB CC IN PRP$ NN JJ RB VBD IN PRP$ NNS VBZ IN DT NN VBD IN TO VB DT JJ NN JJ 
694,"pc magazine has praised google as among the top  web sites and search engines  and awarded google the technical excellence award for innovation in web application development in  in  google earned a webby award a peoples voice award for technical achievement and in  was awarded outstanding search service best image search engine best design most webmaster friendly search engine and best search feature at the search engine watch awards"" in  page was named a world economic forum global leader for tomorrow and along with brin was named by the massachusetts institute of technology mits technology review publication as one of the top  innovators in the world under the age of  as part of its yearly tr listing changed to ""tr"" after ",noriko es una niña tímida de  años que se convirtió en chica mágica cuando tenía  nokko-chan carga un traje de maid con un gorro y orejas de gato ella es una miembro del equipo daisy y su habilidad le permite manipular las emociones de las otras personas a su alrededor además de usar una escoba mágica como arma ella tomó el rol del rey demonio durante el proyecto de keek teniendo la misión de matar a las otras chicas mientras ellas trataban de matar al supuesto rey demonio ella hizo esto debido a que su madre está hospitalizada y necesita el dinero que keek le pagará para pagar el tratamiento de su madre ella es décimo tercera y última chica mágica en morir cuando comete suicidio en arrepentimiento por sus acciones,X NOUN VERB VERB PROPN ADP ADP DET ADJ SPACE NOUN NOUN CCONJ NOUN NOUN SPACE CCONJ VERB PROPN DET ADJ NOUN NOUN ADP NOUN ADP NOUN NOUN NOUN ADP SPACE ADP SPACE PROPN VERB DET PROPN NOUN DET NOUN NOUN NOUN ADP ADJ NOUN CCONJ ADP SPACE VERB VERB ADJ NOUN NOUN ADJ NOUN NOUN NOUN ADJ NOUN ADV NOUN ADJ NOUN NOUN CCONJ ADJ NOUN NOUN ADP DET NOUN NOUN NOUN NOUN PUNCT ADP SPACE NOUN VERB VERB DET NOUN ADJ NOUN ADJ NOUN ADP NOUN CCONJ ADP ADP PROPN VERB VERB ADP DET NOUN NOUN ADP NOUN NOUN NOUN NOUN NOUN ADP NUM ADP DET ADJ SPACE NOUN ADP DET NOUN ADP DET NOUN ADP SPACE ADP NOUN ADP DET ADJ NOUN NOUN VERB ADP PUNCT VERB PUNCT ADP ,FW NN VBZ VBN NNP IN IN DT JJ _SP NN NNS CC NN NNS _SP CC VBD NNP DT JJ NN NN IN NN IN NN NN NN IN _SP IN _SP NNP VBD DT NNP NN DT NNS NN NN IN JJ NN CC IN _SP VBD VBN JJ NN NN JJS NN NN NN JJS NN RBS NN JJ NN NN CC JJS NN NN IN DT NN NN NN NNS '' IN _SP NN VBD VBN DT NN JJ NN JJ NN IN NN CC IN IN NNP VBD VBN IN DT NN NN IN NN NNS NN NN NN IN CD IN DT JJ _SP NNS IN DT NN IN DT NN IN _SP IN NN IN PRP$ JJ NN NN VBD IN `` VB '' IN ,PROPN AUX DET NOUN ADJ ADP SPACE NOUN PRON PRON VERB ADP NOUN ADJ SCONJ VERB SPACE NOUN PUNCT VERB NOUN DET NOUN ADP NOUN ADP DET NOUN CCONJ NOUN ADP NOUN PRON AUX DET NOUN ADP NOUN PROPN CCONJ DET NOUN PRON VERB VERB DET NOUN ADP DET DET NOUN ADP DET ADV ADV ADP VERB DET NOUN ADJ SCONJ NOUN PRON VERB DET NOUN ADP NOUN ADJ ADP DET NOUN ADP NOUN VERB DET NOUN ADP VERB ADP DET DET NOUN SCONJ PRON AUX ADP VERB ADP ADJ NOUN NOUN PRON VERB PRON ADJ ADP SCONJ DET NOUN AUX ADJ CCONJ VERB DET NOUN PRON NOUN PRON VERB ADP VERB DET NOUN ADP DET NOUN PRON AUX ADJ ADJ CCONJ ADJ NOUN ADJ ADP AUX SCONJ VERB NOUN ADP NOUN ADP DET NOUN ,NNP VBZ DT NN JJ IN _SP NNS DT PRP VBD IN NN JJ IN VBD _SP NN SYM VBP NN DT NN IN NNS IN DT NN CC NNS IN NN PRP VBZ DT NN IN NN NNP CC PRP$ NN PRP VBZ TO VB DT NNS IN DT DT NNS IN PRP$ RB RB IN TO VB DT NN JJ IN NN PRP VBD DT NN IN NN JJ IN DT NN IN NNS VBG DT NN IN TO VB IN DT DT NNS IN PRP VBD IN TO VB IN JJ NN NN PRP VBD DT JJ IN IN PRP$ NN VBZ JJ CC VBZ DT NN DT NNS PRP MD VB IN TO VB DT NN IN PRP$ NN PRP VBZ JJ JJ CC JJ NN JJ IN TO VB IN VBZ NN IN NN IN PRP$ NNS 
695,st place in freedom of the press in the urban weeklies category best spot news story silver star award best non-staff story best business feature best non-staff column best sports feature best entertainment writing best critical writing best page one design best large space ad best special section or campaign advertisingbest online writing in  nevada press association,ha escrito los libros yo soy aquel negrito dedicado a repasar los spots de televisión más emblemáticos el cocherito leré cocina para vagos y tapas para vagos además ha publicado junto a su hijo dos libros ilustrados la loca historia de españa cúpula planeta y ¡¡ inventos y la mente que los parió mr ediciones b en  se casó con marita giménez romero y tuvieron un hijo guillermo,X NOUN ADP NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN ADJ NOUN NOUN NOUN NOUN NOUN NOUN ADJ ADJ ADJ ADJ NOUN ADJ NOUN NOUN ADJ ADJ ADJ ADJ NOUN ADJ NOUN NOUN ADJ NOUN VERB ADV ADJ NOUN ADJ NOUN NUM NOUN ADJ ADJ NOUN NOUN ADJ ADJ NOUN CCONJ NOUN ADJ ADJ VERB ADP SPACE NOUN NOUN NOUN ,XX NN IN NN IN DT NN IN DT JJ NNS NN JJS NN NN NN NN NN NN JJS JJ JJ JJ NN JJS NN NN JJS JJ JJ JJ NN JJS NNS NN JJS NN VBG RBS JJ NN JJS NN CD NN JJS JJ NN NN JJS JJ NN CC NN JJS JJ VBG IN _SP NN NN NN ,AUX VERB DET NOUN PRON AUX DET NOUN ADJ ADP VERB DET NOUN ADP NOUN ADV ADJ DET NOUN VERB NOUN ADP NOUN CCONJ NOUN ADP NOUN ADV AUX VERB ADJ ADP DET NOUN NUM NOUN ADJ DET ADJ NOUN ADP NOUN ADJ ADJ CCONJ PUNCT PUNCT NOUN CCONJ DET NOUN PRON PRON VERB ADV NOUN SYM ADP SPACE PRON VERB ADP NOUN NOUN ADJ CCONJ VERB DET NOUN ADJ ,VBZ VBN DT NNS PRP VBP DT NN JJ IN TO VB DT NNS IN NN RB JJ DT NN VBP NN IN NNS CC NNS IN NNS RB VBZ VBN JJ IN PRP$ NN CD NNS VBN DT JJ NN IN NN JJ JJ CC . . NNS CC DT NN DT PRP VBD RB NNS '' IN _SP PRP VBD IN NN NN JJ CC VBD DT NN JJ 
696,in  they headlined their first national tour with numerous sold out shows including a performance at west hollywood’s renowned roxy theatre that sold out two weeks before the show date,la  freiwilligen-gebirgs-division der ss fue así reclutada en febrero de  y oficialmente creada en abril de  en pristina actual kosovo tras una decisión de heinrich himmler el precedente mes de marzo contaba con unos  hombres aptos para la lucha oficiales incluidos entre ellos un pequeño grupo de volksdeutscher minorías de lengua alemana de los balcanes anteriormente pertenecientes a las divisiones ss ª división de montaña ss handschar y prinz eugen sus miembros comprendían también un gran número de hombres provenientes de la minoría de lengua albanesa del territorio del kosovo y tomaron como símbolo militar el águila bicéfala propia de albania ante la escasez de personal albanés competente casi todos los oficiales y técnicos adscritos a la división eran alemanes procedentes de otras unidades de waffen ss,ADP SPACE PRON VERB DET ADJ ADJ NOUN ADP ADJ VERB PART NOUN VERB DET NOUN ADP ADJ NOUN PART ADJ NOUN NOUN DET VERB PART NUM NOUN ADP DET NOUN NOUN ,IN _SP PRP VBD PRP$ JJ JJ NN IN JJ VBN RP NNS VBG DT NN IN JJ NN POS JJ NN NN WDT VBD RP CD NNS IN DT NN NN ,DET SPACE NOUN PUNCT NOUN PUNCT ADJ PROPN ADV AUX ADV VERB ADP NOUN ADP SPACE CCONJ ADV ADJ ADP NOUN ADP SPACE ADP NOUN ADJ NOUN ADP DET NOUN ADP NOUN VERB DET NOUN NOUN ADP NOUN VERB ADP DET SPACE NOUN ADJ ADP DET NOUN ADJ ADJ ADP PRON DET ADJ NOUN ADP ADJ NOUN ADP NOUN ADJ ADP DET NOUN ADV ADJ ADP DET NOUN NOUN ADJ NOUN ADP NOUN NOUN VERB CCONJ NOUN NOUN DET NOUN VERB ADV DET ADJ NOUN ADP NOUN ADJ ADP DET NOUN ADP NOUN ADJ ADP NOUN ADP NOUN CCONJ VERB SCONJ NOUN ADJ DET NOUN NOUN ADJ ADP NOUN ADP DET NOUN ADP NOUN ADJ ADJ ADV DET DET NOUN CCONJ NOUN ADJ ADP DET NOUN AUX NOUN ADJ ADP DET NOUN ADP NOUN ADJ ,DT _SP NNP SYM NN SYM JJ NNP RB VBD RB VBN IN NNP IN _SP CC RB JJ IN NNP IN _SP IN NN JJ NN IN DT NN IN NNS TO VB DT NNP NNP IN NNP VBD IN DT _SP NNS JJ IN DT NN JJ VBN IN PRP DT JJ NN IN JJ NNS IN NN JJ IN DT NNS RB JJ IN DT NNS NNP JJ NN IN NN NNP TO VB CC NN NN PRP$ NNS VBD RB DT JJ NN IN NNS JJ IN DT NN IN NN JJ IN NN IN NN CC VBD IN NN JJ DT NN NN JJ IN NN IN DT NN IN NN JJ JJ RB DT DT NNS CC NNS VBN IN DT NN VBD NNS JJ IN DT NNS IN NNS JJ 
697,if on the other hand silence had been observed concerning something that essentially changed the state of the case the concealment or suppression of statements or facts that according to law or usage should be expressed in an application or petition for a rescript is called subreption,lacordaire t  histoire naturelle des insectes genera des coléoptères ou exposé méthodique et critique de tous les genres proposés jusquici dans cet ordre dinsectes vol  roret paris  pp,ADP ADP DET ADJ NOUN NOUN VERB VERB VERB VERB NOUN DET ADV VERB DET NOUN ADP DET NOUN DET NOUN CCONJ NOUN ADP NOUN CCONJ NOUN ADP VERB ADP NOUN CCONJ NOUN VERB VERB VERB ADP DET NOUN CCONJ NOUN ADP DET NOUN VERB VERB NOUN ,IN IN DT JJ NN NN VBD VBN VBN VBG NN WDT RB VBD DT NN IN DT NN DT NN CC NN IN NNS CC NNS IN VBG IN NN CC NN MD VB VBN IN DT NN CC NN IN DT NN VBZ VBN NN ,NOUN CCONJ SPACE NOUN NOUN PROPN ADJ VERB ADP NOUN ADP NOUN NOUN NOUN PROPN ADP PROPN PRON NOUN NOUN ADJ NOUN ADJ NOUN NOUN NOUN SPACE NOUN NOUN SPACE ADJ ,NNS CC _SP NNP NNP NNP JJ VBZ IN NNP IN NNP NNP NNP NNP IN NNP PRP NNS NNP JJ NNP JJ NNP NNP NNP _SP NNP NNP _SP JJ 
698,"testifying for the prosecution dr harry kozol said hearst had been ""a rebel in search of a cause"" and her participation in the robbery had been ""an act of free will"" prosecutor james l browning jr asked the other psychiatrist testifying for the prosecution dr joel fort if hearst was in fear of death or great bodily injury during the robbery to which he answered ""no"" as bailey angrily objected fort assessed hearst as amoral and said she had voluntarily had sex with wolfe and defreeze an accusation which hearst denied both in court and outside prosecutor browning tried to show writings by hearst indicated her testimony had misrepresented her interactions with wolfe she said she had been writing the sla version of events and had been punched in the face by william harris when she refused to be more effusive about what she regarded as sexual abuse by wolfe the court heard testimony from the prosecution psychiatrists that included mention of hearsts sexual experiences that had occurred years before her kidnapping and the bank robbery",laurent latruwe  gordana kostic la division skanderbeg histoire des waffen-ss albanais des origines idéologiques aux débuts de la guerre froide parís godefroy de bouillon  páginas,VERB ADP DET NOUN X NOUN ADV VERB NOUN VERB VERB PUNCT DET NOUN ADP NOUN ADP DET NOUN PUNCT CCONJ DET NOUN ADP DET NOUN VERB VERB PUNCT DET NOUN ADP ADJ NOUN PUNCT NOUN NOUN NOUN NOUN NOUN VERB DET ADJ NOUN VERB ADP DET NOUN NOUN X NOUN ADP NOUN VERB ADP NOUN ADP NOUN CCONJ ADJ ADJ NOUN ADP DET NOUN PART DET PRON VERB PUNCT INTJ PUNCT ADP NOUN ADV VERB NOUN VERB NOUN ADP ADJ CCONJ VERB PRON VERB ADV VERB NOUN ADP NOUN CCONJ VERB DET NOUN DET NOUN VERB CCONJ ADP NOUN CCONJ ADP NOUN NOUN VERB PART VERB NOUN ADP NOUN VERB DET NOUN VERB VERB DET NOUN ADP PROPN PRON VERB PRON VERB VERB VERB DET NOUN NOUN ADP NOUN CCONJ VERB VERB VERB ADP DET NOUN ADP PROPN PROPN ADV PRON VERB PART VERB ADV ADJ ADP PRON PRON VERB ADP ADJ NOUN ADP PROPN DET NOUN VERB NOUN ADP DET NOUN NOUN DET VERB NOUN ADP NOUN ADJ NOUN DET VERB VERB NOUN ADP DET NOUN CCONJ DET NOUN NOUN ,VBG IN DT NN FW NN RB VBD NN VBD VBN `` DT NN IN NN IN DT NN '' CC PRP$ NN IN DT NN VBD VBN `` DT NN IN JJ NN `` NN NNS NN NN NN VBD DT JJ NN VBG IN DT NN NN FW NN IN NN VBD IN NN IN NN CC JJ JJ NN IN DT NN TO WDT PRP VBD `` UH '' IN NN RB VBD NN VBD NN IN JJ CC VBD PRP VBD RB VBN NN IN NN CC VB DT NN WDT NN VBD CC IN NN CC IN NN NN VBD TO VB NNS IN NN VBD PRP$ NN VBD VBN PRP$ NNS IN NNP PRP VBD PRP VBD VBN VBG DT NN NN IN NNS CC VBD VBN VBN IN DT NN IN NNP NNP WRB PRP VBD TO VB RBR JJ IN WP PRP VBD IN JJ NN IN NNP DT NN VBD NN IN DT NN NNS WDT VBD NN IN NNS JJ NNS WDT VBD VBN NNS IN PRP$ NN CC DT NN NN ,NOUN ADJ SPACE ADJ ADP DET NOUN ADJ NOUN ADP PROPN PUNCT NOUN NOUN ADP NOUN NOUN NOUN NOUN ADP DET NOUN NOUN NOUN NOUN ADP NOUN SPACE NOUN ,NN JJ _SP JJ IN DT NN JJ NNP IN NNP SYM NNP NNP IN NNP NNP NNP NNP IN DT NNP NNP NNP NNP IN NN _SP NNS 
699,hamilton has been the primary songwriter guitarist and vocalist for brothers past as well as co-producer for all of their recorded releases,navotas se percibe como propensa a las inundaciones especialmente durante la estación lluviosa y durante la marea alta pero el gobierno nacional y local están tratando de aliviar el problema la contaminación y la superpoblación son otros problemas que el gobierno está tratando de resolver,PROPN VERB VERB DET ADJ NOUN NOUN CCONJ NOUN ADP NOUN ADJ ADV ADV ADP NOUN NOUN NOUN ADP DET ADP DET VERB NOUN ,NNP VBZ VBN DT JJ NN NN CC NN IN NNS JJ RB RB IN NN NN NN IN DT IN PRP$ VBN NNS ,NOUN PRON VERB SCONJ NOUN ADP DET NOUN ADV ADP DET NOUN ADJ CCONJ ADP DET NOUN ADJ CCONJ DET NOUN ADJ CCONJ ADJ AUX AUX ADP VERB DET NOUN DET NOUN CCONJ DET NOUN AUX DET NOUN PRON DET NOUN AUX AUX ADP VERB ,NNS PRP VBZ IN NN IN DT NNS RB IN DT NN JJ CC IN DT NN JJ CC DT NN JJ CC JJ VBP VBG IN TO VB DT NN DT NN CC DT NN VBP DT NNS DT DT NN VBZ VBG IN TO VB 
700,"in january  page participated in a rare interview with wired in which writer steven levy discussed pages ""x"" mentality—google employees are expected to create products and services that are at least  times better than those of its competitors—in the introductory blurb astro teller the head of google x explained to levy that x is ""just core to who he [page] is"" while pages ""focus is on where the next x will come from"" in his interview with levy page referred to the success of youtube and android as examples of ""crazy"" ideas that investors were not initially interested in saying ""if you’re not doing some things that are crazy then you’re doing the wrong things"" page also stated that he was ""very happy"" with the status of google and discussed concerns over the internet in relation to the sopa bill and an international telecommunication union proposal that had been recently introduced",uno puede encontrar más epítetos en la alabanza de este artículo que turguénev una vez ensambló para elogiar la lengua rusa o nekrásov para alabar a la madre rusia grande poderoso abundante altamente ramificado multiforme de barrido amplio  que resumía el mundo no tanto a través de los términos exactos de sus secciones como en su extendida interpretación dialéctica,ADP ADJ SPACE NOUN VERB ADP DET ADJ NOUN ADP VERB ADP DET NOUN NOUN NOUN VERB NOUN PUNCT SYM PUNCT NOUN PUNCT PROPN NOUN VERB VERB PART VERB NOUN CCONJ NOUN DET VERB ADP ADJ SPACE NOUN ADV ADP DET ADP DET NOUN PUNCT ADP DET ADJ NOUN NOUN NOUN DET NOUN ADP NOUN SYM VERB PART VERB DET SYM VERB PUNCT ADV NOUN ADP PRON PRON PUNCT NOUN PUNCT VERB PUNCT ADP NOUN PUNCT NOUN VERB ADP ADV DET ADJ SYM VERB VERB ADP PUNCT ADP DET NOUN ADP NOUN NOUN VERB ADP DET NOUN ADP NOUN CCONJ NOUN ADP NOUN ADP PUNCT ADJ PUNCT NOUN ADP NOUN VERB ADV ADV ADJ ADP VERB PUNCT ADP PRON VERB ADV VERB DET NOUN DET VERB ADJ ADV PRON VERB VERB DET ADJ NOUN PUNCT NOUN ADV VERB ADP PRON VERB PUNCT ADV ADJ PUNCT ADP DET NOUN ADP PROPN CCONJ VERB NOUN ADP DET NOUN ADP NOUN ADP DET ADJ NOUN CCONJ DET ADJ NOUN NOUN NOUN DET VERB VERB ADV VERB ,IN JJ _SP NN VBD IN DT JJ NN IN VBN IN WDT NN NN NNS VBN NNS `` SYM `` NN HYPH NNP NNS VBP VBN TO VB NNS CC NNS WDT VBP IN JJS _SP NNS RBR IN DT IN PRP$ NNS : IN DT JJ NN NN NN DT NN IN NN SYM VBD TO VB DT SYM VBZ `` RB NN IN WP PRP -LRB- NN -RRB- VBZ `` IN NNS '' NN VBZ IN WRB DT JJ SYM MD VB IN `` IN PRP$ NN IN NN NN VBN IN DT NN IN NN CC NN IN NNS IN `` JJ '' NNS IN NNS VBD RB RB JJ IN VBG `` IN PRP VBP RB VBG DT NNS WDT VBP JJ RB PRP VBP VBG DT JJ NNS '' NN RB VBD IN PRP VBD `` RB JJ '' IN DT NN IN NNP CC VBD NNS IN DT NN IN NN IN DT JJ NN CC DT JJ NN NN NN WDT VBD VBN RB VBN ,PRON AUX VERB ADV NOUN ADP DET NOUN ADP DET NOUN PRON VERB DET NOUN VERB ADP VERB DET NOUN ADJ CCONJ ADJ ADP VERB ADP DET NOUN ADJ ADJ ADJ ADJ ADV ADJ NOUN ADP NOUN ADJ SPACE PRON VERB DET NOUN PART NOUN ADP NOUN ADP DET NOUN ADJ ADP DET NOUN SCONJ ADP DET ADJ NOUN ADJ ,DT VBZ TO VB RB NNS IN DT NN IN DT NN DT VBZ DT NN VBD IN TO VB DT NN JJ CC JJ IN TO VB IN DT NN JJ JJ JJ JJ RB JJ NN IN NN JJ _SP DT VBD DT NN RB NNP IN NNP IN DT NNS JJ IN PRP$ NNS IN IN PRP$ JJ NN JJ 
701,coburn was one of the villains in charade  starring cary grant and audrey hepburn he was then cast as a glib naval officer in paddy chayefskys the americanization of emily replacing james garner who had moved up to the lead when william holden pulled out this led to coburn being signed to a seven-year contract with th century fox,el turismo también se ve presente en la economía del departamento sobre todo en el subregión centrosur donde se encuentra la mayor parte de los atractivos turísticos podría decirse que el mayor atractivo turístico no solo del departamento si no de la región es el nevado del ruiz del parque nacional natural los nevados sus termales muy cercanos a las poblaciones de manizales y villamaría también atrae a turistas que buscan relajación en manizales se concentra el sector turístico debido a la buena comunicación es el epicentro turístico de caldas también en la vereda santagueda palestina es atractiva por sus buenos balnearios también las diferentes actividades deportivas y los sitios arquitectónicos históricos y llamativos atraen a extranjeros en chinchiná las fincas cafeteras y sus respectivos cafetales son visitados por aquellas personas que buscan saber mucho más acerca del café las diferentes festividades de los municipios son grandes atractivos entre los más representativos se encuentran el carnaval de riosucio y la feria de manizales atraen anualmente a turistas generando importantes ganancias,PROPN VERB NUM ADP DET NOUN ADP NOUN SPACE VERB NOUN NOUN CCONJ NOUN PROPN PRON VERB ADV VERB ADP DET ADJ ADJ NOUN ADP NOUN VERB DET NOUN ADP PROPN VERB PROPN NOUN PRON VERB VERB ADV ADP DET NOUN ADV PROPN PROPN VERB PART DET VERB ADP PROPN VERB VERB ADP DET NUM PUNCT NOUN NOUN ADP NUM NOUN NOUN ,NNP VBD CD IN DT NNS IN NN _SP VBG NN NN CC NN NNP PRP VBD RB VBN IN DT JJ JJ NN IN NN VB DT NN IN NNP VBG NNP NN WP VBD VBN RB IN DT NN WRB NNP NNP VBD RP DT VBD IN NNP VBG VBN IN DT CD HYPH NN NN IN CD NN NN ,DET NOUN ADV PRON VERB ADJ ADP DET NOUN ADP NOUN ADP PRON ADP DET NOUN NOUN PRON PRON VERB DET ADJ NOUN ADP DET NOUN ADJ AUX VERB SCONJ DET ADJ NOUN ADJ PART ADJ ADP NOUN SCONJ ADV ADP DET NOUN AUX DET NOUN ADP NOUN ADP NOUN ADJ ADJ DET NOUN DET NOUN ADV ADJ ADP DET NOUN ADP NOUN CCONJ VERB ADV VERB ADP NOUN PRON VERB NOUN ADP NOUN PRON VERB DET NOUN ADJ ADJ ADP DET ADJ NOUN AUX DET NOUN ADJ ADP NOUN ADV ADP DET NOUN NOUN ADJ AUX ADJ ADP DET ADJ NOUN ADV DET DET NOUN ADJ CCONJ DET NOUN ADJ ADJ CCONJ ADJ VERB ADP NOUN ADP VERB DET NOUN ADJ CCONJ DET ADJ NOUN AUX VERB ADP DET NOUN PRON VERB VERB ADV ADV ADV ADP NOUN DET DET NOUN ADP DET NOUN AUX ADJ ADJ ADP DET ADV ADJ PRON VERB DET NOUN ADP NOUN CCONJ DET NOUN ADP NOUN VERB ADV ADP NOUN VERB ADJ NOUN ,DT NN RB PRP VBZ JJ IN DT NN IN NN IN DT IN DT NN NN DT PRP VBZ DT JJ NN IN DT NNS JJ MD VB TO VB IN DT JJ NN JJ RB JJ IN NN IN RB IN DT NN VBZ DT NN IN NN IN NN JJ JJ DT NNS PRP$ NNS RB JJ IN DT NNS IN NNS CC MD VB RB VBZ IN NNS DT VBP NN IN NNS PRP VBZ DT NN JJ JJ IN DT JJ NN VBZ DT NN JJ IN NNS RB IN DT NN NNP JJ VBZ JJ IN PRP$ JJ NNS RB DT DT NNS JJ CC DT NNS JJ JJ CC JJ VBP IN NNS IN TO VB DT NNS JJ CC PRP$ JJ NNS VBP VBN IN DT NNS DT VBP TO VB RB RB RB IN NN DT DT NNS IN DT NNS VBP JJ JJ IN DT RB JJ PRP VBP DT NN IN NN CC DT NN IN NNS VBP RB IN NNS VBG JJ NNS 
